기관명,대수,회기,의안번호,의안명,의안종류,발의일,발의자,발의자구분,공동발의여부,대표발의의원,공동발의의원,소관위원회,위원회상정일,위원회의결일,위원회처리결과,본회의상정일,본회의의결일,본회의처리결과,본회의회의록URL
남양주시의회,9,제291회,78,2023년도 예산안,예산안,2022-11-11,시장,시장발의,,,,예산결산특별위원회,2022-12-13,2022-12-14,수정가결,2022-12-15,2022-12-15,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,79,2023년도 기금운용계획안,기타,2022-11-11,시장,시장발의,,,,예산결산특별위원회,2022-12-13,2022-12-14,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,80,2023년 경기시청자미디어센터 운영비분담금 출연 동의안,동의안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,81,참여민주주의지방정부협의회 탈퇴 보고,기타,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,,,,,
남양주시의회,9,제291회,82,남양주시 행정기구설치 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,83,남양주시 지방공무원정원 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,84,남양주시 사무위임 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,85,남양주시 고향사랑 기부금 모금 및 운용에 관한 조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,수정가결,2022-12-15,2022-12-15,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,86,남양주시 리·통·반 설치 및 운영에 관한 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,,87,2021년도 공유재산관리계획 변경안 - 금곡 통합어린이집 건립 취소,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,,,철회,,,,
남양주시의회,9,제291회,88,이태원 사고 관련 유가족 지방세 감면지원 동의안,동의안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,89,남양주시 유기농산물 사용 식품접객업소 인증 및 지원 조례 폐지조례안,조례안,2022-11-11,시장,시장발의,,,,자치행정위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,90,2023년도 남양주시복지재단 출연 동의안,조례안,2022-11-11,시장,시장발의,,,,복지환경위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,91,남양주시 국가보훈대상자 등 예우 및 지원에 관한 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,복지환경위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,92,남양주시 장기미집행 도시계획시설 대지보상 특별회계 설치 및 운영 조례 폐지조례안,조례안,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,93,2022년도 장기미집행 도시계획시설 현황보고,기타,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,,,,,
남양주시의회,9,제291회,94,미집행 도시계획시설 단계별 집행계획(변경) 수립 의견청취안,의견청취,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,95,호평2 정비예정구역 해제 및 2030년 남양주시 도시·주거환경정비 기본계획 변경 의견청취안,의견청취,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,96,남양주시 공공임대주택 공동전기료 지원 조례안,조례안,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,97,남양주시 개발제한구역 주민지원 사업 특별회계 설치·운용 조례 일부개정조례안,조례안,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,98,덕송내각 민자도로 사업 시행조건 조정 협상 대행 등 위탁 협약 체결안,기타,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,99,남양주시 공유재산 남양주시배협의회 사용료 면제 동의안,동의안,2022-11-11,시장,시장발의,,,,도시교통위원회,2022-12-01,2022-12-01,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제292회,100,"2023년 공유재산관리계획 정기2차안 (오남읍 축구장 조성사업, 다산동 인공암벽장 조성 사업)",기타,2022-11-16,시장,시장발의,,,,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제291회,101,2022년도 제3회 추가경정예산안,예산안,2022-11-25,시장,시장발의,,,,예산결산특별위원회,2022-12-13,2022-12-14,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,102,2022년도 기금운용계획 변경안,기타,2022-11-25,시장,시장발의,,,,예산결산특별위원회,2022-12-13,2022-12-14,원안가결,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제291회,103,2022년도 행정사무감사 결과보고서 승인의 건,승인안,2022-12-15,의장,의회발의,,,,본회의,,,,2022-12-15,2022-12-15,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3212
남양주시의회,9,제292회,104,남양주시의회 사무기구 설치 및 사무직원 정원 조례 일부개정조례안,조례안,2023-01-19,김지훈(민) 박경원 김지훈(국) 조성대 김영실 이경숙 이수련 김상수,의회발의,Y,김지훈(민),박경원 김지훈(국) 조성대 김영실 이경숙 이수련 김상수,운영위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,105,남양주시의회 입법 및 법률고문 운영조례 일부개정조례안,조례안,2023-01-19,김지훈(민) 박경원 김지훈(국) 조성대 김영실 이경숙 이수련 김상수,의회발의,Y,김지훈(민),박경원 김지훈(국) 조성대 김영실 이경숙 이수련 김상수,운영위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,106,남양주시 민원조정위원회 운영에 관한 조례안,조례안,2023-01-19,김지훈(민) 김지훈(국) 전혜연 이진환 정현미 김동훈 손정자 한송연 김상수 한근수 원주영,의회발의,Y,김지훈(민),김지훈(국) 전혜연 이진환 정현미 김동훈 손정자 한송연 김상수 한근수 원주영,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,107,남양주시 지역상품 우선구매에 관한 조례안,조례안,2023-01-19,전혜연 김지훈(민) 한근수 김동훈 이수련 김지훈(국) 원주영 정현미 이경숙 박경원 박은경,의회발의,Y,전혜연,김지훈(민) 한근수 김동훈 이수련 김지훈(국) 원주영 정현미 이경숙 박경원 박은경,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,108,남양주시 착한가격업소 지원에 관한 조례안,조례안,2023-01-19,정현미 김지훈(국) 김지훈(민) 이진환 전혜연 원주영 한근수 손정자 한송연 김상수,의회발의,Y,정현미,김지훈(국) 김지훈(민) 이진환 전혜연 원주영 한근수 손정자 한송연 김상수,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,109,남양주시 특화거리 지정 및 지원 조례안,조례안,2023-01-19,박은경 김지훈(국) 한근수 정현미 전혜연 이정애 이진환 원주영 이수련,의회발의,Y,박은경,김지훈(국) 한근수 정현미 전혜연 이정애 이진환 원주영 이수련,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,110,남양주시 어린이급식관리지원센터 설치 및 운영 조례안,조례안,2023-01-19,전혜연 김지훈(민) 한근수 김동훈 이수련 김지훈(국) 원주영 정현미 이경숙 박경원 박은경,의회발의,Y,전혜연,김지훈(민) 한근수 김동훈 이수련 김지훈(국) 원주영 정현미 이경숙 박경원 박은경,자치행정위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,111,남양주시 요양보호사 처우 개선 및 지위 향상에 관한 조례 일부개정조례안,조례안,2023-01-19,이경숙 이상기 김영실 박윤옥 손정자 한송연 원주영 이진환 전혜연 김동훈,의회발의,Y,이경숙,이상기 김영실 박윤옥 손정자 한송연 원주영 이진환 전혜연 김동훈,복지환경위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,112,남양주시 수소도시 조성과 수소산업 육성 지원에 관한 조례안,조례안,2023-01-19,이상기 한송연 박윤옥 김영실 김지훈(국) 이경숙 손정자,의회발의,Y,이상기,한송연 박윤옥 김영실 김지훈(국) 이경숙 손정자,복지환경위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,113,남양주시 환경친화적 자동차의 보급 촉진 및 이용 활성화에 관한 조례 일부개정조례안,조례안,2023-01-19,원주영 김영실 이경숙 손정자 박경원 이상기 한송연 박윤옥 한근수 김지훈(국) 전혜연 정현미 김지훈(민),의회발의,Y,원주영,김영실 이경숙 손정자 박경원 이상기 한송연 박윤옥 한근수 김지훈(국) 전혜연 정현미 김지훈(민),복지환경위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,114,남양주시 별내 자동클린넷 몇 별내 클린센터 운영조례 일부개정조례안,조례안,2023-01-19,김동훈 김영실 박윤옥 이진환 한송연 전혜연 조성대 이정애 김상수 손정자 이경숙 김지훈(민),의회발의,,,,복지환경위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,115,남양주시 옥외행사의 안전관리에 관한 조례안,조례안,2023-01-19,한근수 조성대 김지훈(국) 김동훈 전혜연 이진환 이정애 원주영 정현미 김지훈(민) 이수련 박경원 박은경,의회발의,Y,한근수,조성대 김지훈(국) 김동훈 전혜연 이진환 이정애 원주영 정현미 김지훈(민) 이수련 박경원 박은경,도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,116,남양주시 입영지원금 지원 조례 일부개정조례안,조례안,2023-01-19,박경원 조성대 이진환 정현미 전혜연 김동훈 김상수 이정애 이경숙,의회발의,Y,박경원,조성대 이진환 정현미 전혜연 김동훈 김상수 이정애 이경숙,도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,117,남양주시 도시계획 조례 일부개정조례안,조례안,2023-01-19,이경숙 김영실 손정자 한송연 박윤옥 이상기 조성대 김동훈 이정애 김상수 박경원 이진환,의회발의,Y,이경숙,김영실 손정자 한송연 박윤옥 이상기 조성대 김동훈 이정애 김상수 박경원 이진환,도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,118,"남양주시 어린이, 노인 및 장애인 보호구역의 교통안전 관리에 관한 조례 일부개정조례안",조례안,2023-01-19,이진환 조성대 이정애 김상수 이수련 김동훈 정현미 전혜연 손정자 한송연 박경원 원주영 박은경 김지훈(민),의회발의,Y,이진환,조성대 이정애 김상수 이수련 김동훈 정현미 전혜연 손정자 한송연 박경원 원주영 박은경 김지훈(민),도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,119,남양주시 수도급수 조례 일부개정조례안,조례안,2023-01-19,김상수 김상수 조성대 이진환 손정자 한송연 이정애 박경원 김동훈 김지훈(민),의회발의,Y,김상수,조성대 이진환 손정사 한송연 이정애 박경원 김동훈 김지훈(민),도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
남양주시의회,9,제292회,120,남양주시 하수도사용 조례 일부개정조례안,조례안,2023-01-19,김상수 조성대 이진환 손정자 한송연 이정애 박경원 김동훈 김지훈(민),의회발의,Y,김상수,조성대 이진환 손정자 한송연 이정애 박경원 김동훈 김지훈(민),도시교통위원회,2023-01-30,2023-01-30,원안가결,2023-02-03,2023-02-03,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3263
